Date,Discharge_cfs,year
2023-09-03,173.0,2023
2023-09-04,318.0,2023
2023-09-05,317.0,2023
2023-09-06,285.0,2023
2023-09-07,204.0,2023
2023-09-08,175.0,2023
2023-09-09,171.0,2023
2023-09-10,162.0,2023
2023-09-11,142.0,2023
2023-09-12,128.0,2023
2023-09-13,148.0,2023
2023-09-14,161.0,2023
2023-09-15,199.0,2023
2023-09-16,202.0,2023
2023-09-17,219.0,2023
2023-09-18,186.0,2023
2023-09-19,188.0,2023
2023-09-20,186.0,2023
2023-09-21,269.0,2023
2023-09-22,342.0,2023
2023-09-23,300.0,2023
2023-09-24,252.0,2023
2023-09-25,186.0,2023
2023-09-26,165.0,2023
2023-09-27,161.0,2023
2023-09-28,129.0,2023
2023-09-29,88.3,2023
2023-09-30,104.0,2023
2023-10-01,206.0,2023
2023-10-02,258.0,2023
2023-10-03,290.0,2023
2023-10-04,204.0,2023
2023-10-05,139.0,2023
2023-10-06,86.6,2023
2023-10-07,123.0,2023
2023-10-08,120.0,2023
2023-10-09,114.0,2023
2023-10-10,104.0,2023
2023-10-11,265.0,2023
2023-10-12,365.0,2023
2023-10-13,379.0,2023
2023-10-14,254.0,2023
2023-10-15,191.0,2023
2023-10-16,193.0,2023
2023-10-17,142.0,2023
2023-10-18,103.0,2023
2023-10-19,114.0,2023
2023-10-20,113.0,2023
2023-10-21,101.0,2023
2023-10-22,101.0,2023
2023-10-23,90.9,2023
2023-10-24,91.1,2023
2023-10-25,102.0,2023
2023-10-26,126.0,2023
2023-10-27,113.0,2023
2023-10-28,112.0,2023
2023-10-29,109.0,2023
2023-10-30,113.0,2023
2023-10-31,101.0,2023
2023-11-01,103.0,2023
2023-11-02,110.0,2023
2023-11-03,97.1,2023
2023-11-04,104.0,2023
2023-11-05,104.0,2023
2023-11-06,96.1,2023
2023-11-07,121.0,2023
2023-11-08,118.0,2023
2023-11-09,161.0,2023
2023-11-10,220.0,2023
2023-11-11,475.0,2023
2023-11-12,567.0,2023
2023-11-13,293.0,2023
2023-11-14,215.0,2023
2023-11-15,176.0,2023
2023-11-16,161.0,2023
2023-11-17,122.0,2023
2023-11-18,121.0,2023
2023-11-19,147.0,2023
2023-11-20,112.0,2023
2023-11-21,114.0,2023
2023-11-22,108.0,2023
2023-11-23,89.7,2023
2023-11-24,84.7,2023
2023-11-25,87.5,2023
2023-11-26,91.8,2023
2023-11-27,117.0,2023
2023-11-28,128.0,2023
2023-11-29,131.0,2023
2023-11-30,127.0,2023
2023-12-01,132.0,2023
2023-12-02,138.0,2023
2023-12-03,244.0,2023
2023-12-04,233.0,2023
2023-12-05,190.0,2023
2023-12-06,198.0,2023
2023-12-07,247.0,2023
2023-12-08,281.0,2023
2023-12-09,267.0,2023
2023-12-10,257.0,2023
2023-12-11,256.0,2023
2023-12-12,232.0,2023
2023-12-13,240.0,2023
2023-12-14,237.0,2023
2023-12-15,232.0,2023
2023-12-16,240.0,2023
2023-12-17,237.0,2023
2023-12-18,240.0,2023
2023-12-19,233.0,2023
2023-12-20,236.0,2023
2023-12-21,248.0,2023
2023-12-22,236.0,2023
2023-12-23,236.0,2023
2023-12-24,236.0,2023
2023-12-25,226.0,2023
2023-12-26,215.0,2023
2023-12-27,220.0,2023
2023-12-28,235.0,2023
2023-12-29,224.0,2023
2023-12-30,230.0,2023
2023-12-31,228.0,2023
